State,Month,Date,Month_Number,Domestic Tourists,Foreign Tourists,Total Tourists,Tourism Revenue (INR Crore),Revenue_Per_Tourist_INR,Domestic_Spend_Per_Person_Crore,Foreign_Spend_Per_Person_Crore,Est_Domestic_Revenue_Crore,Est_Foreign_Revenue_Crore,Domestic_Revenue_Percent,Foreign_Revenue_Percent,Annual_Avg_Revenue,Seasonality_Index,Seasonality_Ratio,Purpose of Visit,Growth % (Approx.)
Delhi,October,2025-10-01,10,4129119,163723,4292842,105.44,245.61817089937156,2.204008310181561e-05,8.816033240726244e-05,91.00612589728577,14.433874102714228,86.31081742914053,13.689182570859474,50.538333333333334,108.63371038485636,2.086337103848564,Business,2.13
Delhi,November,2025-11-01,11,4862750,183891,5046641,92.64,183.56764430043665,1.654783922445222e-05,6.619135689780888e-05,80.46800518870504,12.171994811294972,86.86097278573514,13.139027214264868,50.538333333333334,83.30640108168717,1.8330640108168716,Business,5.0
Delhi,December,2025-12-01,12,3189993,139306,3329299,26.51,79.62637179778687,7.0745836176554495e-06,2.8298334470621798e-05,22.56787221823556,3.94212778176444,85.12965755652795,14.870342443472047,50.538333333333334,-47.54476799788939,0.5245523200211061,Business,9.76
Goa,January,2025-01-01,1,3281237,101135,3382372,60.65,179.31203309393527,1.645514636398241e-05,6.582058545592964e-05,53.993235089914556,6.656764910085444,89.02429528427793,10.975704715722085,39.23083333333333,54.59778660492386,1.5459778660492387,Religious,3.58
Goa,February,2025-02-01,2,216055,174789,390844,9.76,249.71599922219607,1.0664207488764886e-05,4.2656829955059546e-05,2.3040553489850977,7.455944651014903,23.60712447730633,76.39287552269369,39.23083333333333,-75.12160927841622,0.2487839072158379,Adventure,-0.56
Goa,March,2025-03-01,3,674140,104064,778204,16.14,207.4006301689531,1.4801961856059633e-05,5.920784742423853e-05,9.978594565644041,6.1614054343559586,61.825245140297646,38.17475485970234,39.23083333333333,-58.85889075344648,0.41141109246553526,Medical,-2.04
Goa,April,2025-04-01,4,4066978,176778,4243756,72.35,170.4857677962635,1.5154720585493778e-05,6.061888234197511e-05,61.633915217350314,10.716084782649677,85.18854902190783,14.81145097809216,39.23083333333333,84.42126728551096,1.8442126728551098,Business,1.68
Goa,May,2025-05-01,5,4188311,80768,4269079,49.22,115.29418874656571,1.0910179871671281e-05,4.3640719486685124e-05,45.69522636849941,3.524773631500584,92.83873703474079,7.161262965259212,39.23083333333333,25.462540093888748,1.2546254009388875,Leisure,2.05
Goa,June,2025-06-01,6,1832953,74267,1907220,41.48,217.48933001960967,1.9473986406706788e-05,7.789594562682715e-05,35.69490180613243,5.785098193867572,86.05328304274936,13.946716957250658,39.23083333333333,5.733160566731103,1.057331605667311,Leisure,12.52
Goa,July,2025-07-01,7,3204121,83543,3287664,61.66,187.54957927574108,1.742648220483719e-05,6.970592881934876e-05,55.836557588645135,5.823442411354853,90.55555885281404,9.444441147185945,39.23083333333333,57.17229220213693,1.5717229220213693,Leisure,2.39
Goa,August,2025-08-01,8,4025272,84967,4110239,28.24,68.70646694754247,6.469437406360391e-06,2.5877749625441565e-05,26.041245247575105,2.1987547524248936,92.21404124495434,7.785958755045658,39.23083333333333,-28.015803895745268,0.7198419610425474,Adventure,-1.95
Goa,September,2025-09-01,9,934218,168268,1102486,15.93,144.49163073272587,9.911092584412271e-06,3.9644370337649085e-05,9.259121092024463,6.670878907975537,58.12379844334252,41.876201556657485,39.23083333333333,-59.39418399643137,0.40605816003568623,Business,8.8
Goa,October,2025-10-01,10,984517,73372,1057889,18.83,177.99599012750863,1.473390166705138e-05,5.893560666820552e-05,14.505776667540422,4.324223332459575,77.03545760775583,22.964542392244162,39.23083333333333,-52.00203921235422,0.4799796078764577,Business,4.43
Goa,November,2025-11-01,11,3090048,80481,3170529,49.76,156.945418256701,1.4583941486037986e-05,5.8335765944151945e-05,45.065079221048705,4.694920778951293,90.56486981722007,9.435130182779929,39.23083333333333,26.839008432992763,1.2683900843299276,Religious,10.33
Goa,December,2025-12-01,12,2200520,63592,2264112,46.75,206.48271816941917,1.9043638650724594e-05,7.617455460289838e-05,41.905907723692486,4.844092276307514,89.63830529132083,10.361694708679174,39.23083333333333,19.166471950209242,1.1916647195020924,Adventure,-0.91
Gujarat,January,2025-01-01,1,738767,169623,908390,13.0,143.11033807065246,9.172635347526458e-06,3.669054139010583e-05,6.7764402977860785,6.2235597022139215,52.12646382912368,47.87353617087632,33.905,-61.6575726294057,0.38342427370594306,Business,0.19
Gujarat,February,2025-02-01,2,472702,56393,529095,11.66,220.37630293236563,1.6698316133781295e-05,6.679326453512518e-05,7.893327433070685,3.766672566929314,67.69577558379662,32.30422441620338,33.905,-65.60979206606696,0.3439020793393305,Religious,0.31
Gujarat,March,2025-03-01,3,2557294,67148,2624442,48.94,186.47773507663723,1.7318462245115336e-05,6.927384898046134e-05,44.28839958865998,4.651600411340018,90.49529952729868,9.504700472701305,33.905,44.34449196283733,1.4434449196283732,Medical,8.56
Gujarat,April,2025-04-01,4,3683440,12793,3696233,37.76,102.15806200529025,1.0110822757491273e-05,4.044329102996509e-05,37.242608977853656,0.5173910221463435,98.62979072524803,1.370209274751969,33.905,11.370004424126225,1.1137000442412623,Medical,9.21
Gujarat,May,2025-05-01,5,4936077,59558,4995635,29.59,59.23170928220336,5.7186379862509175e-06,2.287455194500367e-05,28.22763743525947,1.3623625647405286,95.39586831787588,4.604131682124126,33.905,-12.726736469547268,0.8727326353045273,Leisure,7.29
Gujarat,June,2025-06-01,6,3548201,103560,3651761,31.91,87.3824984712855,8.05311675303178e-06,3.221246701212712e-05,28.574076916224115,3.3359230837758846,89.54583803266723,10.454161967332762,33.905,-5.884087892641206,0.9411591210735879,Business,4.57
Gujarat,July,2025-07-01,7,1548931,66225,1615156,29.67,183.69742613097435,1.6357643021869183e-05,6.543057208747673e-05,25.336860363506855,4.333139636493146,85.3955522868448,14.604447713155194,33.905,-12.490783070343605,0.875092169296564,Leisure,8.55
Gujarat,August,2025-08-01,8,2498014,161246,2659260,47.98,180.42613358603518,1.526567945636618e-05,6.106271782546472e-05,38.13388100151511,9.846118998484885,79.47870154546709,20.5212984545329,33.905,41.51305117239344,1.4151305117239343,Leisure,14.13
Gujarat,September,2025-09-01,9,3434492,34301,3468793,45.26,130.4776618264624,1.2671851131787252e-05,5.0687404527149006e-05,43.521371337314264,1.7386286626857381,96.15857564585565,3.841424354144362,33.905,33.490635599469094,1.334906355994691,Religious,-1.19
Gujarat,October,2025-10-01,10,4404068,46134,4450202,40.58,91.18687196671073,8.843648307851364e-06,3.537459323140546e-05,38.94802851586234,1.6319714841376594,95.9783847113414,4.021615288658599,33.905,19.687361746055146,1.1968736174605514,Adventure,5.35
Gujarat,November,2025-11-01,11,2961880,44695,3006575,68.38,227.43487190573993,2.1772493679672423e-05,8.708997471868969e-05,64.48751357994816,3.892486420051836,94.30756592563347,5.692434074366534,33.905,101.68116796932605,2.0168116796932605,Leisure,11.68
Gujarat,December,2025-12-01,12,256359,127998,384357,2.13,55.41722929464014,2.772170531436804e-06,1.1088682125747217e-05,0.7106708652686077,1.4193291347313923,33.3648293553337,66.6351706446663,33.905,-93.71774074620262,0.06282259253797375,Medical,-4.59
Haryana,January,2025-01-01,1,2999923,94719,3094642,33.13,107.0560019543456,9.805259206007815e-06,3.922103682403126e-05,29.415022613064583,3.714977386935417,88.78666650487347,11.21333349512652,52.737500000000004,-37.17942640436122,0.6282057359563877,Religious,-0.16
Haryana,February,2025-02-01,2,1993971,182357,2176328,36.42,167.34609856602498,1.3372994555700433e-05,5.349197822280173e-05,26.665363327224547,9.754636672775456,73.21626394075933,26.78373605924068,52.737500000000004,-30.94098127518369,0.690590187248163,Adventure,-1.83
Haryana,March,2025-03-01,3,754110,40505,794615,7.13,89.72898825217244,7.782738257670855e-06,3.113095303068342e-05,5.869040747492168,1.260959252507832,82.314736991475,17.68526300852499,52.737500000000004,-86.48020858023227,0.13519791419767715,Business,8.35
Haryana,April,2025-04-01,4,3231687,96708,3328395,36.75,110.41357771538534,1.0156088720274787e-05,4.0624354881099146e-05,32.82129988815866,3.9287001118413363,89.30965955961541,10.690340440384588,52.737500000000004,-30.315240578336105,0.696847594216639,Religious,-4.5
Haryana,May,2025-05-01,5,2521789,20055,2541844,63.21,248.6777315995789,2.429276762686063e-05,9.717107050744252e-05,61.26123418097324,1.9487658190267596,96.91699759685689,3.0830024031431096,52.737500000000004,19.857786205261903,1.198577862052619,Leisure,8.36
Haryana,June,2025-06-01,6,2893121,177516,3070637,40.85,133.03428571986854,1.1337191956560654e-05,4.534876782624262e-05,32.79986813055672,8.050131869443284,80.29343483612415,19.706565163875847,52.737500000000004,-22.540886465987203,0.7745911353401279,Leisure,1.06
Haryana,July,2025-07-01,7,3507310,6447,3513757,71.54,203.59973669209342,2.0248518439058302e-05,8.099407375623321e-05,71.01783120649357,0.5221687935064355,99.27010232945703,0.7298976705429626,52.737500000000004,35.65299834083906,1.3565299834083906,Medical,-2.17
Haryana,August,2025-08-01,8,4151377,61015,4212392,99.39,235.94670201633656,2.2612086124769845e-05,9.044834449907938e-05,93.87129426038867,5.518705739611328,94.44742354400711,5.552576455992885,52.737500000000004,88.46172078691632,1.8846172078691632,Business,6.9
Haryana,September,2025-09-01,9,3769384,25282,3794666,93.74,247.03096398997963,2.4219018052392033e-05,9.687607220956813e-05,91.2907791423977,2.4492208576023016,97.38721905525678,2.6127809447432275,52.737500000000004,77.74828158331356,1.7774828158331355,Medical,10.17
Haryana,October,2025-10-01,10,1215402,198977,1414379,16.87,119.27496095459563,8.387568301256395e-06,3.355027320502558e-05,10.194267288483625,6.675732711516375,60.42837752509558,39.57162247490441,52.737500000000004,-68.01137710357905,0.31988622896420954,Religious,2.09
Haryana,November,2025-11-01,11,2408803,75054,2483857,42.29,170.25939899116577,1.561081705222444e-05,6.244326820889776e-05,37.60338294784938,4.686617052150612,88.91790718337522,11.082092816624762,52.737500000000004,-19.810381607015888,0.8018961839298411,Religious,5.78
Haryana,December,2025-12-01,12,3694737,84246,3778983,91.53,242.20802263466123,2.270246378655666e-05,9.080985514622663e-05,83.87963294335098,7.650367056649009,91.64168353911394,8.358316460886059,52.737500000000004,73.55771509836453,1.7355771509836453,Religious,12.9
Himachal Pradesh,January,2025-01-01,1,96657,20375,117032,2.79,238.39633604484243,1.5660344527579608e-05,6.264137811031843e-05,1.513681921002262,1.276318078997738,54.25383229398789,45.746167706012116,34.22666666666667,-91.84846123880016,0.08151538761199845,Medical,10.34
Himachal Pradesh,February,2025-02-01,2,1172772,159794,1332566,21.47,161.11772324973023,1.1849125913105674e-05,4.73965036524227e-05,13.896323095364767,7.573676904635232,64.72437398865752,35.275626011342496,34.22666666666667,-37.27113361901052,0.6272886638098948,Business,-0.74
Himachal Pradesh,March,2025-03-01,3,3972159,28548,4000707,40.2,100.48223976412169,9.837627751507396e-06,3.9350511006029586e-05,39.076621611799865,1.1233783882001327,97.2055263975121,2.794473602487892,34.22666666666667,17.45227892481497,1.1745227892481496,Medical,12.1
Himachal Pradesh,April,2025-04-01,4,2026140,13726,2039866,47.65,233.59377527739568,2.2897161232535208e-05,9.158864493014083e-05,46.39285425968889,1.257145740311113,97.36170883460417,2.63829116539583,34.22666666666667,39.21893260615504,1.3921893260615503,Leisure,9.92
Himachal Pradesh,May,2025-05-01,5,2112719,182676,2295395,12.4,54.021203322304004,4.360941020734516e-06,1.7443764082938063e-05,9.213442952385206,3.1865570476147935,74.30195929342908,25.698040706570914,34.22666666666667,-63.770938839111814,0.362290611608882,Business,13.95
Himachal Pradesh,June,2025-06-01,6,1858727,158096,2016823,28.36,140.61719843536096,1.1384478652296104e-05,4.553791460918442e-05,21.16063785194638,7.19936214805362,74.61437888556551,25.385621114434485,34.22666666666667,-17.140631086871835,0.8285936891312816,Medical,-3.1
Himachal Pradesh,July,2025-07-01,7,1186345,53157,1239502,23.71,191.28650054618709,1.6948146962092907e-05,6.779258784837163e-05,20.10634940774411,3.6036505922558906,84.80113626210083,15.198863737899156,34.22666666666667,-30.726529022204907,0.6927347097779509,Religious,-3.92
Himachal Pradesh,August,2025-08-01,8,1622806,174314,1797120,34.21,190.36013176638176,1.474529559985897e-05,5.898118239943588e-05,23.928754171224735,10.281245828775265,69.9466652184295,30.05333478157049,34.22666666666667,-0.0486949746786104,0.9995130502532139,Leisure,-4.5
Himachal Pradesh,September,2025-09-01,9,4412857,33894,4446751,88.54,199.11166602312568,1.946604467956327e-05,7.786417871825309e-05,85.90087152652355,2.63912847347647,97.01928114583639,2.9807188541636207,34.22666666666667,158.6871834826646,2.586871834826646,Business,5.55
Himachal Pradesh,October,2025-10-01,10,2967184,33192,3000376,48.78,162.579623353873,1.573572752094226e-05,6.294291008376904e-05,46.69079892849954,2.089201071500462,95.7170949743738,4.282905025626203,34.22666666666667,42.52045188936502,1.4252045188936502,Business,1.18
Himachal Pradesh,November,2025-11-01,11,3428907,17524,3446431,41.54,120.53048501478776,1.1871953239251296e-05,4.748781295700518e-05,40.70782356574144,0.8321764342585588,97.99668648469293,2.0033135153070747,34.22666666666667,21.367354888975456,1.2136735488897545,Religious,5.17
Himachal Pradesh,December,2025-12-01,12,1243705,30599,1274304,21.07,165.34516096630003,1.5423456977192755e-05,6.169382790877102e-05,19.182230559819516,1.8877694401804845,91.0404867575677,8.959513242432294,34.22666666666667,-38.43981301129723,0.6156018698870277,Business,2.48
Jammu & Kashmir,January,2025-01-01,1,2255133,5445,2260578,44.98,198.9756602072567,1.9754817158143503e-05,7.901926863257401e-05,44.549740082295635,0.4302599177043655,99.04344171252922,0.9565582874707993,33.62833333333334,33.7562571244486,1.337562571244486,Adventure,2.8
Jammu & Kashmir,February,2025-02-01,2,1181059,21042,1202101,11.24,93.50295857003697,8.88378132935829e-06,3.553512531743316e-05,10.492269893070572,0.7477301069294285,93.34759691343926,6.652403086560751,33.62833333333334,-66.57580413341924,0.3342419586658076,Leisure,-4.43
Jammu & Kashmir,March,2025-03-01,3,3973205,112627,4085832,55.13,134.92967894910998,1.2462381714184443e-05,4.984952685673777e-05,49.5155973387062,5.614402661293805,89.8160662773557,10.183933722644303,33.62833333333334,63.939138623184796,1.639391386231848,Leisure,8.56
Jammu & Kashmir,April,2025-04-01,4,3326189,42185,3368374,21.9,65.01653319969813,6.266221717236602e-06,2.5064886868946407e-05,20.842637747433496,1.0573622525665043,95.17186186042693,4.828138139573079,33.62833333333334,-34.87634435248056,0.6512365564751944,Medical,7.97
Jammu & Kashmir,May,2025-05-01,5,2956789,139044,3095833,73.66,237.9327308675888,2.0968042664814478e-05,8.387217065925791e-05,61.998077902854135,11.661922097145856,84.16790375082017,15.832096249179822,33.62833333333334,119.04148287654257,2.1904148287654257,Adventure,9.97
Jammu & Kashmir,June,2025-06-01,6,2933485,126833,3060318,44.51,145.44240173733579,1.2935881216583154e-05,5.1743524866332616e-05,37.94721351062843,6.562786489371565,85.25547856802613,14.744521431973858,33.62833333333334,32.35862615849728,1.3235862615849727,Leisure,2.07
Jammu & Kashmir,July,2025-07-01,7,243208,73940,317148,2.73,86.07968519429414,5.065235783942646e-06,2.0260943135770585e-05,1.2319058645411232,1.498094135458877,45.12475694289829,54.87524305710172,33.62833333333334,-91.88184566585717,0.08118154334142835,Business,11.61
Jammu & Kashmir,August,2025-08-01,8,360555,195725,556280,11.53,207.2697202847487,1.0083475082097677e-05,4.0333900328390706e-05,3.635647358225728,7.894352641774271,31.53206728730033,68.46793271269966,33.62833333333334,-65.71343609059821,0.3428656390940179,Leisure,11.71
Jammu & Kashmir,September,2025-09-01,9,3940246,113164,4053410,60.64,149.6024335066031,1.3804086683472566e-05,5.5216346733890265e-05,54.391497338206044,6.248502661793958,89.69574099308385,10.304259006916157,33.62833333333334,80.32413143678444,1.8032413143678443,Religious,0.97
Jammu & Kashmir,October,2025-10-01,10,995581,170477,1166058,16.6,142.35998552387616,9.895742982517323e-06,3.958297193006929e-05,9.852013694277579,6.7479863057224225,59.34948008600951,40.65051991399049,33.62833333333334,-50.63686375576151,0.49363136244238487,Adventure,12.96
Jammu & Kashmir,November,2025-11-01,11,2499422,99077,2598499,30.66,117.99119414708261,1.0588003715816047e-05,4.235201486326419e-05,26.463889423392377,4.196110576607626,86.31405552313235,13.685944476867665,33.62833333333334,-8.826882093472776,0.9117311790652722,Religious,5.46
Jammu & Kashmir,December,2025-12-01,12,3079453,119070,3198523,29.96,93.66823374413752,8.425829498446593e-06,3.370331799378637e-05,25.946945926479856,4.013054073520143,86.60529347957228,13.394706520427713,33.62833333333334,-10.908460127868373,0.8909153987213163,Business,-4.67
Jharkhand,January,2025-01-01,1,1453778,123706,1577484,25.01,158.54360487966918,1.2834842620504342e-05,5.133937048201737e-05,18.659011835151563,6.350988164848441,74.60620485866278,25.39379514133723,32.14416666666667,-22.194280973738113,0.7780571902626189,Business,12.61
Jharkhand,February,2025-02-01,2,1140764,133663,1274427,20.58,161.48433766704565,1.2283516452033404e-05,4.9134065808133615e-05,14.012593361887435,6.567406638112564,68.08840311898658,31.91159688101343,32.14416666666667,-35.97594172089287,0.6402405827910713,Religious,0.56
Jharkhand,March,2025-03-01,3,1947125,151431,2098556,33.47,159.49062116998545,1.3110842043536457e-05,5.2443368174145826e-05,25.528448314020924,7.941551685979077,76.27262717066306,23.72737282933695,32.14416666666667,4.124646773649946,1.0412464677364994,Religious,6.14
Jharkhand,April,2025-04-01,4,2035357,153700,2189057,34.27,156.5514283090847,1.2931309352615714e-05,5.1725237410462854e-05,26.31983101001186,7.950168989988141,76.80137440913877,23.198625590861223,32.14416666666667,6.613434267492803,1.0661343426749281,Leisure,11.32
Jharkhand,May,2025-05-01,5,1498514,67310,1565824,37.7,240.76780021253984,2.1326496786317553e-05,8.530598714527021e-05,31.958054005251864,5.741945994748138,84.76937401923571,15.230625980764293,32.14416666666667,17.284110647343994,1.1728411064734399,Business,11.02
Jharkhand,June,2025-06-01,6,1421691,149723,1571414,17.16,109.20101259120766,8.492598423326337e-06,3.397039369330535e-05,12.073850745057243,5.0861492549427565,70.36043557725667,29.639564422743337,32.14416666666667,-46.61550825707101,0.5338449174292899,Leisure,6.48
Jharkhand,July,2025-07-01,7,879747,63566,943313,10.69,113.32399744305442,9.426716319330235e-06,3.770686527732094e-05,8.293125401781817,2.396874598218183,77.57834800544263,22.421651994557372,32.14416666666667,-66.74357711352502,0.3325642288647499,Leisure,4.54
Jharkhand,August,2025-08-01,8,4785625,42005,4827630,33.23,68.8329470154092,6.708191644738369e-06,2.6832766578953476e-05,32.10288963985106,1.1271103601489407,96.60815419756563,3.391845802434369,32.14416666666667,3.378010525497087,1.0337801052549709,Leisure,7.22
Jharkhand,September,2025-09-01,9,1669430,101852,1771282,33.57,189.52374607769966,1.616399545848063e-05,6.465598183392252e-05,26.98465893825132,6.585341061748677,80.38325569928901,19.616744300710984,32.14416666666667,4.435745210380306,1.044357452103803,Business,-3.5
Jharkhand,October,2025-10-01,10,1614822,175799,1790621,42.67,238.2972164405533,1.8407967496369744e-05,7.363186998547898e-05,29.725590888422783,12.944409111577219,69.66391115168217,30.336088848317832,32.14416666666667,32.745702952842656,1.3274570295284265,Medical,12.02
Jharkhand,November,2025-11-01,11,4575703,89415,4665118,67.79,145.31250870824707,1.3741133583723721e-05,5.4964534334894884e-05,62.87534616244538,4.914653837554626,92.7501787320333,7.249821267966699,32.14416666666667,110.89363025950793,2.1089363025950796,Medical,-1.0
Jharkhand,December,2025-12-01,12,3376993,93000,3469993,29.59,85.27394723851027,7.89278614283889e-06,3.157114457135556e-05,26.65388355486393,2.936116445136067,90.07733543380849,9.922664566191507,32.14416666666667,-7.94597257148784,0.9205402742851216,Medical,0.57
Karnataka,January,2025-01-01,1,4226642,115327,4341969,37.81,87.0803084959842,8.065359058863682e-06,3.226143623545473e-05,34.08938534327371,3.7206146567262874,90.15970733476252,9.84029266523747,37.535000000000004,0.7326495271080287,1.0073264952710803,Adventure,-4.24
Karnataka,February,2025-02-01,2,422861,95475,518336,3.46,66.75206815656254,4.299413117683387e-06,1.7197652470733548e-05,1.8180541303567146,1.6419458696432854,52.5449170623328,47.45508293766721,37.535000000000004,-90.78193685893167,0.09218063141068335,Religious,4.74
Karnataka,March,2025-03-01,3,3684212,129700,3813912,63.39,166.2072958159496,1.5082041164764698e-05,6.032816465905879e-05,55.565437043720074,7.824562956279925,87.65647112118641,12.343528878813574,37.535000000000004,68.8823764486479,1.6888237644864792,Religious,7.42
Karnataka,April,2025-04-01,4,1078860,115410,1194270,8.14,68.15879156304688,5.283998701720221e-06,2.1135994806880884e-05,5.700694839337878,2.4393051606621228,70.03310613437196,29.96689386562804,37.535000000000004,-78.31357399760223,0.2168642600239776,Religious,-1.33
Karnataka,May,2025-05-01,5,3753319,127490,3880809,48.53,125.05124575829421,1.1383256878097821e-05,4.5533027512391283e-05,42.724994322445234,5.805005677554765,88.03831510909794,11.961684890902049,37.535000000000004,29.292660183828417,1.2929266018382841,Leisure,6.92
Karnataka,June,2025-06-01,6,691711,104277,795988,11.92,149.75100127137594,1.075017653918268e-05,4.300070615673072e-05,7.436015364094591,4.48398463590541,62.38267922898147,37.617320771018534,37.535000000000004,-68.24297322499001,0.3175702677500999,Adventure,2.6
Karnataka,July,2025-07-01,7,528654,133888,662542,13.85,209.04335121396076,1.3014397588436825e-05,5.20575903537473e-05,6.880113342717481,6.969886657282518,49.675908611678565,50.324091388321435,37.535000000000004,-63.101105634740904,0.3689889436525909,Medical,-0.98
Karnataka,August,2025-08-01,8,4093228,139896,4233124,97.18,229.5704071035954,2.088629413782461e-05,8.354517655129844e-05,85.49236398117955,11.687636018820447,87.97320845974433,12.026791540255656,37.535000000000004,158.9050219794858,2.589050219794858,Religious,4.83
Karnataka,September,2025-09-01,9,2855675,124282,2979957,72.46,243.15787106995165,2.161176782530915e-05,8.64470713012366e-05,61.7161850845397,10.743814915460288,85.17276440041361,14.827235599586377,37.535000000000004,93.04648994272009,1.930464899427201,Religious,-2.65
Karnataka,October,2025-10-01,10,2715844,102650,2818494,68.78,244.03103217533902,2.1999434501305636e-05,8.799773800522254e-05,59.74703219376391,9.032967806236094,86.866868557377,13.133131442622991,37.535000000000004,83.24230717996535,1.8324230717996535,Religious,3.96
Karnataka,November,2025-11-01,11,897483,17878,915361,15.57,170.09682518700274,1.6068194366328e-05,6.4272777465312e-05,14.420931284475152,1.149068715524848,92.61998255924954,7.3800174407504695,37.535000000000004,-58.5187158651925,0.4148128413480751,Religious,10.53
Karnataka,December,2025-12-01,12,570707,126669,697376,9.33,133.78722525581608,8.659873044219187e-06,3.4639492176876747e-05,4.9422501654471995,4.3877498345528005,52.97159877221007,47.02840122778993,37.535000000000004,-75.1431996802984,0.2485680031970161,Medical,3.06
Kerala,January,2025-01-01,1,2301105,13201,2314306,16.73,72.28948980817576,7.107326578894936e-06,2.8429306315579745e-05,16.35470472732803,0.3752952726719682,97.75675270369413,2.243247296305847,33.18333333333333,-49.58312405826217,0.5041687594173783,Business,-4.07
Kerala,February,2025-02-01,2,83443,16945,100388,0.82,81.68306968960432,5.422455578847133e-06,2.168982231538853e-05,0.4524659608657413,0.36753403913425864,55.178775715334304,44.82122428466569,33.18333333333333,-97.52887995981918,0.024711200401808138,Leisure,4.66
Kerala,March,2025-03-01,3,1290729,170597,1461326,13.09,89.57617944250633,6.634173239600085e-06,2.653669295840034e-05,8.562919791375778,4.527080208624223,65.41573561020458,34.584264389795436,33.18333333333333,-60.552486187845304,0.394475138121547,Religious,-0.71
Kerala,April,2025-04-01,4,3979850,90171,4070021,101.74,249.97414018256907,2.3439512281207794e-05,9.375804912483118e-05,93.28574295236484,8.454257047635151,91.69033118966469,8.309668810335317,33.18333333333333,206.59969864389757,3.0659969864389756,Business,9.75
Kerala,May,2025-05-01,5,2657515,97276,2754791,24.09,87.44765029361574,7.907125899234528e-06,3.162850359693811e-05,21.013305684104246,3.076694315895752,87.22833409756848,12.771665902431515,33.18333333333333,-27.403314917127062,0.7259668508287294,Medical,-3.97
Kerala,June,2025-06-01,6,3315639,195217,3510856,40.14,114.33109190465231,9.798591824693575e-06,3.91943672987743e-05,32.48859319903518,7.651406800964822,80.93819930003782,19.061800699962188,33.18333333333333,20.964339527875453,1.2096433952787546,Adventure,-1.86
Kerala,July,2025-07-01,7,2038398,199461,2237859,19.59,87.53902725774948,6.9070269744260185e-06,2.7628107897704074e-05,14.079269970616048,5.510730029383953,71.86967825735604,28.130321742643964,33.18333333333333,-40.96433952787543,0.5903566047212456,Leisure,11.39
Kerala,August,2025-08-01,8,2046460,105334,2151794,41.58,193.23411070018784,1.6849042627510538e-05,6.739617051004215e-05,34.480891775495216,7.09910822450478,82.92662764669365,17.07337235330635,33.18333333333333,25.30386740331492,1.2530386740331492,Business,8.84
Kerala,September,2025-09-01,9,849950,13198,863148,13.47,156.05666699106064,1.492120672351569e-05,5.968482689406276e-05,12.68227965465216,0.7877203453478403,94.15203901003831,5.8479609899616944,33.18333333333333,-59.407332998493224,0.4059266700150679,Medical,11.24
Kerala,October,2025-10-01,10,1045819,114752,1160571,13.11,112.96163698731056,8.711964896961578e-06,3.484785958784631e-05,9.11113841657546,3.9988615834245396,69.49762331483952,30.50237668516049,33.18333333333333,-60.492214967353085,0.39507785032646914,Business,-4.76
Kerala,November,2025-11-01,11,4002187,131300,4133487,77.45,187.37206624818222,1.7106997921759284e-05,6.842799168703714e-05,68.46540469149203,8.984595308507975,88.39948959521242,11.600510404787572,33.18333333333333,133.4003013561025,2.334003013561025,Medical,5.96
Kerala,December,2025-12-01,12,2641380,115198,2756578,36.39,132.0115012163632,1.1730490765824719e-05,4.6921963063298875e-05,30.984683699034097,5.405316300965904,85.14614921416349,14.853850785836503,33.18333333333333,9.663485685585146,1.0966348568558515,Medical,12.07
Ladakh,January,2025-01-01,1,3645491,49562,3695053,38.91,105.30295505910198,1.0122955799027976e-05,4.0491823196111906e-05,36.903144258754295,2.0068557412456984,94.84231369507658,5.15768630492341,36.214999999999996,7.441667817202818,1.0744166781720281,Adventure,0.44
Ladakh,February,2025-02-01,2,4981522,42401,5023923,93.64,186.38820698486023,1.8178549699619073e-05,7.271419879847629e-05,90.5568452567458,3.0831547432541933,96.70743833484174,3.2925616651582583,36.214999999999996,158.56689217175207,2.5856689217175206,Medical,6.74
Ladakh,March,2025-03-01,3,308279,55886,364165,3.52,96.65948127909053,6.618743454119134e-06,2.6474973816476534e-05,2.0404196132923924,1.4795803867076076,57.966466286715686,42.03353371328431,36.214999999999996,-90.28027060610243,0.09719729393897557,Medical,11.9
Ladakh,April,2025-04-01,4,83667,67867,151534,2.54,167.61914817796665,7.1522097230630605e-06,2.8608838892252242e-05,0.598403930899517,1.941596069100483,23.559209877933743,76.44079012206626,36.214999999999996,-92.98633163053984,0.07013668369460169,Leisure,0.73
Ladakh,May,2025-05-01,5,1036524,62828,1099352,10.7,97.33006352833306,8.30851133218826e-06,3.323404532875304e-05,8.611971400085103,2.088028599914896,80.48571401948695,19.514285980513048,36.214999999999996,-70.45423167195914,0.29545768328040867,Medical,-2.3
Ladakh,June,2025-06-01,6,3369003,2236,3371239,30.78,91.30174395823019,9.11204349861025e-06,3.6448173994441e-05,30.698501882948428,0.08149811705157008,99.73522379125545,0.26477620874454216,36.214999999999996,-15.00759353858897,0.8499240646141103,Leisure,2.63
Ladakh,July,2025-07-01,7,4104907,183879,4288786,40.18,93.68618532144062,8.30092741894665e-06,3.32037096757866e-05,34.07453506852604,6.105464931473964,84.80471644730224,15.195283552697772,36.214999999999996,10.94850200193291,1.1094850200193291,Medical,9.14
